train_loss,val_loss,train_loss_c,train_loss_s,train_loss_cl,val_loss_c,val_loss_s,val_loss_cl,I2T_R@1,I2T_R@5,I2T_R@10,T2I_R@1,T2I_R@5,T2I_R@10,cls_acc,sev_mae,logit_scale,lr
0.8558524258434772,0.7720300603744595,0.442238902002573,0.02493696555015049,1.3537747192382812,0.36783725993577826,0.019634230950370778,1.327675043150436,53.352769679300295,88.77551020408163,95.77259475218659,48.97959183673469,84.54810495626822,91.399416909621,35.568514466285706,16.843032836914062,2.658707618713379,2e-06
0.720499226897955,0.6822678883408391,0.34423736080527306,0.018215116006322207,1.2359910583496094,0.3410526482864868,0.01467032429253206,1.1227137834526772,69.09620991253644,91.10787172011662,96.06413994169097,53.06122448979592,82.50728862973762,89.067055393586,77.55101919174194,12.870504379272461,2.659539222717285,3.5e-06
0.5644084071367979,0.4892843199330707,0.31190096113830806,0.014553087896929355,0.8271383666992187,0.3208505227122196,0.012618322986676249,0.5488276519747668,79.73760932944606,92.56559766763849,96.35568513119533,61.66180758017493,81.4868804664723,93.73177842565597,87.60932683944702,13.179704666137695,2.6611592769622803,5e-06
0.38084090054035186,0.39721789956092834,0.27993279475718735,0.012792742307938169,0.3235676002502441,0.31217909673618716,0.012021658227367456,0.27144100872236626,82.65306122448979,95.33527696793003,98.39650145772595,69.67930029154519,89.35860058309038,94.02332361516035,90.08746147155762,12.458396911621094,2.669206142425537,4.98343397646776e-06
0.29102953266352416,0.34372515283351723,0.24687774252146483,0.011626066133321728,0.13554656028747558,0.30307146109813865,0.010651815776052603,0.12486048631889876,87.0262390670554,99.27113702623906,99.70845481049562,71.57434402332362,87.90087463556851,91.83673469387755,96.93877696990967,11.502235412597656,2.68515944480896,4.9339599329205686e-06
0.22964230723679066,0.344194563842097,0.2075338775664568,0.010715794830030063,0.0629789686203003,0.3033565923918125,0.010080845397084865,0.12604572234112163,83.96501457725948,97.95918367346938,99.56268221574344,68.80466472303208,85.13119533527697,88.62973760932945,96.6472327709198,10.173116683959961,2.709963083267212,4.8522469209254765e-06
0.186059293076396,0.3248867765069008,0.17296849396079778,0.010266762989485869,0.03336923390626907,0.29359028055224307,0.009666136193879729,0.09465551976287781,88.0466472303207,99.27113702623906,99.70845481049562,79.00874635568513,89.21282798833819,91.54518950437318,97.08454608917236,10.432997703552246,2.738250970840454,4.739399968792361e-06
0.14941738575696945,0.3552767263595448,0.14091130143031477,0.009928011259107734,0.01842560350894928,0.33101372559403264,0.00986325532349563,0.07101341596869536,86.44314868804665,99.85422740524781,100.0,79.59183673469387,88.92128279883381,91.98250728862973,97.81340956687927,10.465221405029297,2.766854763031006,4.5969451379616955e-06
0.12413160894066096,0.3583565229593321,0.11734724275767804,0.009540084979526,0.013074468895792961,0.3318801392302957,0.009911465581755565,0.0783431356729463,84.11078717201165,99.12536443148689,99.56268221574344,75.36443148688046,89.79591836734694,93.14868804664724,97.66764044761658,10.520486831665039,2.7930004596710205,4.426808885641497e-06
0.10269211866892874,0.3821835840164229,0.09707702001556755,0.009294757848401787,0.009422238282859326,0.3596562732790792,0.009798816383578057,0.06529221995625385,88.48396501457727,99.27113702623906,100.0,80.02915451895043,90.81632653061224,94.89795918367346,98.10495376586914,10.544258117675781,2.8170952796936035,4.231292012778399e-06
0.08721911314874888,0.3828924700271252,0.08228089580312371,0.008895602262055036,0.007565121427178383,0.3577404836582583,0.010001437904361938,0.0738385098493593,88.19241982507289,98.25072886297376,99.56268221574344,78.42565597667638,89.35860058309038,91.83673469387755,97.81340956687927,10.412384033203125,2.8399007320404053,4.013038549671827e-06
0.07520460085943341,0.4246992609182069,0.0709699173970148,0.008750016857848096,0.005365594774484634,0.39963686448890107,0.01032884233918171,0.0732124763714193,82.79883381924198,98.68804664723032,99.70845481049562,77.1137026239067,91.10787172011662,93.58600583090379,97.81340956687927,10.144392013549805,2.860572099685669,3.7750000000000007e-06
0.0672649819450453,0.4149107007786285,0.06317756050731987,0.008509634051442845,0.005115103982388973,0.392402408254701,0.010119644837009958,0.0649079988293653,87.17201166180757,99.56268221574344,99.85422740524781,78.71720116618076,90.52478134110787,93.73177842565597,98.39650392532349,10.286571502685547,2.8784096240997314,3.5203954267959348e-06
0.06132480653002858,0.4576911014872928,0.05764779676217586,0.008241867040633224,0.004014831855893135,0.4370475924292276,0.010306470462954928,0.05850522537975637,83.52769679300292,98.54227405247813,100.0,75.07288629737609,89.21282798833819,92.12827988338192,98.54227304458618,10.149890899658203,2.894388437271118,3.252667920142172e-06
0.053609117949381474,0.4683128980010055,0.05032690274529159,0.007790391309608822,0.0031503258645534517,0.4475233350382295,0.010127487966011083,0.05917104743800104,82.50728862973762,99.12536443148689,99.85422740524781,77.40524781341108,91.54518950437318,95.18950437317784,98.68804812431335,10.196722984313965,2.909420967102051,2.9754380352839804e-06
0.04841052966658026,0.48120875656604767,0.04538471401669085,0.007535300813906361,0.002550751566886902,0.4601553203754647,0.010310818829714472,0.05986728900393774,83.23615160349854,98.25072886297376,99.70845481049562,74.92711370262391,90.08746355685132,93.29446064139941,98.25072884559631,10.364823341369629,2.922562599182129,2.6924548308306665e-06
0.04394682727754116,0.4815404103245846,0.04111474596662447,0.007263172190068872,0.0021770983561873436,0.46023849865724875,0.010812752027346124,0.06019361634727914,82.06997084548105,98.54227405247813,99.85422740524781,75.94752186588921,90.23323615160349,92.71137026239067,98.10495376586914,10.249699592590332,2.933846950531006,2.407545169169335e-06
0.04274940049275756,0.5130647549102473,0.039978096911218015,0.007192251883680001,0.0020454262942075727,0.49067335177299587,0.010404623541331221,0.06423339137921197,81.92419825072886,97.95918367346938,99.85422740524781,74.92711370262391,91.69096209912536,94.89795918367346,98.39650392532349,10.190945625305176,2.9435274600982666,2.124561964716022e-06
